0,32761,32764,32767,32765,
1,32767,32612,32687,32676,
2,32767,32126,32325,32414,
3,32767,31976,32194,32284,
4,32767,31701,32031,32147,
5,32767,31603,31961,32064,
6,32767,31344,31780,31929,
7,32767,31285,31718,31841,
8,32767,31408,31718,31969,
9,32767,31365,31685,31915,
10,32767,31159,31541,31813,
11,32767,31135,31522,31768,
12,32767,31082,31523,31772,
13,32767,31073,31524,31741,
14,32767,30939,31444,31694,
15,32767,30935,31444,31668,
16,32767,31611,31930,31888,
17,32767,31599,31936,31874,
18,32767,31324,31717,31706,
19,32767,31312,31722,31689,
20,32767,31218,31688,31653,
21,32767,31215,31697,31640,
22,32767,31059,31581,31559,
23,32767,31058,31592,31550,
24,32767,31246,31639,31733,
25,32767,31248,31659,31728,
26,32767,31107,31562,31655,
27,32767,31097,31551,31635,
28,32767,31084,31578,31654,
29,32767,31083,31592,31646,
30,32767,30993,31542,31617,
31,32767,31000,31569,31618#
